brand_name,processor_brand,ram,os,storage,prices
4,2,0,0,1,53490
4,1,0,0,1,40690
4,3,0,0,0,58499
4,0,0,0,5,41290
4,2,1,0,1,81700
4,2,1,5,1,81600
4,1,0,0,1,42990
4,1,0,0,1,46000
4,6,0,0,1,68990
4,2,0,0,1,82999
4,4,1,0,1,73890
4,1,0,0,1,43490
4,4,1,0,1,88990
4,2,0,0,1,62400
4,9,1,0,1,92499
4,2,1,0,1,78199
4,1,0,0,1,43499
4,1,0,0,0,38990
4,3,1,0,1,66990
4,2,0,0,1,77490
4,2,0,0,1,78899
4,2,0,0,1,76960
4,2,0,0,1,61499
4,2,1,0,1,76799
4,2,1,0,1,86799
4,1,0,0,1,44331
4,2,1,0,1,85990
4,1,0,0,1,41890
4,6,0,0,0,56749
4,3,0,0,1,42999
4,6,3,0,1,40999
4,6,3,1,1,36749
4,6,3,0,1,50499
4,6,3,1,1,59499
4,2,0,0,1,61499
4,2,1,0,1,69999
4,3,0,0,1,69490
4,2,0,3,1,77480
4,0,0,0,1,31999
4,2,0,0,1,69599
4,1,0,0,1,46999
4,6,0,0,1,45890
4,1,0,0,1,46899
4,2,0,0,1,60900
4,3,0,0,1,79990
4,1,0,6,1,60724
4,9,1,3,1,229000
4,1,0,0,1,59200
4,2,0,0,1,60224
4,1,0,0,0,37880
4,1,0,0,0,45999
4,6,0,0,1,63295
4,2,0,0,1,71499
4,2,0,0,1,56990
4,2,0,0,1,63999
4,2,1,0,1,65199
4,6,0,0,2,52990
4,10,1,0,1,105490
4,6,0,0,0,46500
4,2,1,0,1,77344
4,1,0,0,0,57000
4,9,1,3,2,36749
4,2,0,0,1,75999
4,2,0,0,1,59999
4,2,1,0,1,70399
4,2,1,0,1,161999
4,6,0,0,1,65999
4,2,0,0,1,66999
4,3,1,0,1,72299
4,2,1,0,1,88499
4,3,0,0,0,43549
4,1,0,0,0,33999
4,2,1,0,1,82990
4,1,0,0,1,44490
4,1,0,0,5,44500
4,9,1,0,1,103490
4,1,0,0,1,44490
4,0,0,0,1,40049
4,2,0,3,1,80990
4,4,1,0,2,158990
4,3,0,0,1,50990
4,1,0,0,1,45990
4,2,1,0,1,73990
4,3,1,3,1,82500
4,2,1,0,1,76999
4,2,0,0,1,59779
4,1,0,0,0,42690
4,0,0,0,5,35000
4,2,1,0,1,73990
4,1,0,0,1,49599
4,2,1,0,1,66799
4,1,0,0,0,44190
4,3,0,0,1,39999
4,2,0,0,1,89490
4,6,0,0,1,44091
4,1,0,0,5,44990
4,2,0,0,1,57490
4,2,0,0,1,49999
4,0,0,0,5,44000
4,1,2,0,5,42490
4,1,0,0,0,42990
4,9,1,0,1,103490
4,6,0,0,1,49290
4,10,1,0,1,123990
4,2,0,0,1,54799
4,1,0,0,5,46890
4,1,0,0,5,45999
4,10,1,0,2,246490
4,1,0,0,1,47500
4,3,1,0,1,57890
4,2,0,0,5,69899
4,2,0,0,1,78500
4,2,1,0,1,73850
4,2,0,0,1,69490
4,1,2,3,5,43500
4,2,1,0,1,67500
4,2,1,0,1,99990
4,0,0,0,0,49852
4,0,0,0,0,38690
4,3,0,0,1,63331
4,1,0,0,5,42500
4,4,1,0,1,85990
4,1,2,0,5,43090
4,2,0,0,5,62500
4,3,0,0,1,79990
4,1,0,0,1,42199
4,1,0,0,1,56990
4,2,0,3,1,57990
4,2,0,0,1,63890
4,10,4,0,2,280490
4,10,4,0,2,246490
4,2,1,0,1,73490
4,6,0,0,1,45490
4,5,1,0,2,138990
4,3,0,0,1,54990
4,10,1,0,1,168990
4,2,0,3,5,57990
4,2,0,0,1,62490
4,2,1,3,1,77499
4,0,0,0,0,35990
4,10,1,0,1,89990
4,2,0,0,0,63499
4,2,1,0,1,91958
4,2,1,0,1,69900
4,2,0,0,1,57990
4,0,2,0,0,31000
4,1,0,0,5,32999
4,0,0,0,5,33749
4,2,0,0,5,58990
4,3,1,0,1,74890
4,2,1,0,1,49890
4,10,1,0,1,129999
4,4,1,0,1,99900
4,6,0,0,1,44490
4,3,0,0,1,54490
4,4,1,0,1,109100
4,2,0,0,1,70430
4,2,0,0,1,65799
4,0,0,0,0,32000
4,2,1,0,1,72490
4,1,0,0,0,39990
4,2,1,0,1,85000
4,0,0,0,0,36990
4,2,1,0,1,110490
5,7,2,0,10,21490
5,4,1,0,2,138999
5,2,0,0,1,79990
5,2,0,0,1,79990
5,1,0,0,1,38990
5,1,0,0,1,36990
5,0,2,0,1,27990
5,1,0,0,1,34990
5,1,0,0,0,36990
5,2,0,0,1,54990
5,10,4,0,9,229990
5,7,2,0,0,41999
5,2,0,0,1,62699
5,0,2,0,0,26490
5,2,1,3,1,65999
5,2,0,0,1,69990
5,10,1,0,2,134999
5,7,2,0,0,27999
5,3,1,0,5,108000
5,1,0,0,0,39500
5,6,0,0,1,45500
5,6,3,0,1,44990
5,2,0,0,1,64385
5,10,1,0,2,115999
5,2,1,0,1,72990
5,0,0,0,0,31200
5,2,1,0,1,94990
5,10,1,0,2,156490
5,7,0,0,0,39283
5,2,0,0,1,64200
5,7,2,0,0,22900
5,7,0,0,0,23490
5,2,1,0,1,56990
5,3,0,0,2,84990
5,6,0,0,0,41999
5,3,0,0,1,62990
5,7,2,4,5,20990
5,2,1,0,1,109990
5,6,0,0,1,42100
5,3,1,0,1,39990
5,7,0,0,0,39999
5,3,0,0,1,59990
5,5,1,0,2,159990
5,10,4,0,2,199990
5,6,0,0,1,46990
5,6,0,0,1,47990
5,1,2,3,5,24999
5,0,0,0,0,28490
5,6,0,0,1,44990
5,1,0,0,0,32990
5,10,1,0,2,129990
5,2,1,0,1,73990
5,1,0,0,0,32990
5,1,0,0,0,37500
5,1,0,0,0,34990
5,1,0,0,1,39800
5,1,2,0,0,36800
5,1,0,0,1,36990
5,2,1,0,1,54990
5,2,1,0,1,65200
5,10,1,0,2,129990
5,7,2,0,10,35999
5,1,0,0,1,34990
5,3,0,3,1,59399
5,2,0,0,1,54499
5,0,2,0,0,25990
5,2,1,0,1,84990
5,10,0,0,1,89990
5,1,0,0,0,34990
5,7,0,0,0,26990
5,2,0,0,1,42990
5,1,0,3,0,49700
5,10,1,0,2,143990
5,7,2,4,0,29999
5,10,1,0,1,124990
5,2,1,0,1,82990
5,3,0,0,1,79990
5,2,0,0,1,57990
6,3,0,3,1,48999
6,5,4,0,2,89990
6,2,1,0,1,41990
6,7,0,0,1,25490
6,9,1,0,1,48990
6,1,0,0,0,31990
6,1,0,0,1,31990
6,6,0,3,1,26990
6,7,2,0,10,21990
6,1,0,0,1,33990
6,7,0,0,0,22990
6,3,1,3,2,51990
6,7,0,0,0,29990
6,7,2,3,0,22999
6,3,0,0,1,47999
6,2,1,0,1,56990
6,7,0,3,0,25999
6,6,0,3,1,22990
6,6,0,3,1,32500
6,7,2,3,0,22999
6,1,0,0,0,35990
6,1,0,0,0,29990
6,3,1,3,2,60999
6,3,0,0,1,36990
6,3,1,0,1,47990
6,3,1,0,1,38990
6,1,0,0,1,32990
6,7,2,3,0,22999
6,6,0,3,1,29990
6,3,1,0,1,49990
6,2,0,0,1,39990
7,4,0,3,1,44999
7,4,2,3,0,24999
7,4,0,3,1,64990
7,3,0,0,1,49990
7,5,1,0,2,129990
7,10,1,0,2,114990
7,4,0,0,1,52990
7,2,1,0,1,76990
7,9,1,3,1,79990
7,9,1,3,2,129990
7,10,4,0,9,259990
7,5,5,0,9,599990
7,2,0,0,5,64990
7,2,0,0,1,64990
7,10,0,0,1,86990
7,10,4,0,2,219990
7,9,1,0,5,65990
7,5,5,0,9,499990
7,2,0,0,1,52990
7,10,1,0,2,129990
7,2,0,0,1,73490
7,2,1,0,1,57990
7,2,1,0,1,92990
7,10,1,0,1,94990
7,10,1,0,2,119990
7,2,1,0,1,59990
7,10,1,0,2,144990
7,2,0,0,1,56990
7,3,0,0,1,47990
7,10,1,0,2,134990
7,10,1,0,2,244990
7,10,0,0,1,80990
7,4,1,0,1,62990
7,5,1,0,2,119990
7,10,1,0,1,67990
7,2,0,0,5,56990
7,10,1,0,2,175000
7,5,4,0,9,299990
7,2,0,0,1,52490
7,10,1,0,1,99990
7,10,1,0,2,149990
7,2,1,0,1,67990
7,6,0,0,1,49990
7,10,1,0,2,109990
7,10,4,0,2,219990
7,10,1,0,1,75990
7,10,1,0,1,99990
7,6,0,0,0,45990
7,2,1,0,5,84990
7,2,1,0,5,71990
7,6,0,0,1,48990
7,10,4,0,2,275990
7,2,0,3,1,59498
7,2,0,0,1,68990
7,2,1,0,5,73990
7,2,1,0,5,88990
7,5,4,0,9,359990
7,10,0,0,1,74990
7,2,1,0,5,94990
7,2,1,0,5,96990
7,10,4,0,2,189990
7,9,1,0,5,67990
7,10,1,0,2,129990
7,6,0,0,1,41990
7,1,0,0,1,37990
7,10,1,0,2,129490
7,10,1,0,1,89990
7,10,1,0,2,144990
7,2,1,0,1,85990
7,10,1,0,2,169990
7,2,0,0,1,45990
7,10,1,0,2,124990
7,10,1,0,1,102990
7,2,0,0,1,62990
7,10,1,0,2,147990
7,2,1,0,1,65990
8,9,3,0,0,103990
8,10,3,0,2,119990
8,4,3,0,1,109990
8,4,3,0,1,110990
8,9,3,0,1,94990
8,2,0,0,1,74990
8,4,3,3,1,98990
8,10,1,0,1,79990
8,2,1,0,1,79990
8,10,1,0,1,89990
8,10,1,0,1,72990
8,2,0,0,1,74990
8,2,1,0,1,79990
8,10,1,0,1,89990
8,2,0,0,1,65990
8,2,1,0,1,69990
8,2,0,0,1,74990
8,2,1,0,1,63990
9,2,1,0,1,76990
9,2,1,0,1,64990
9,10,1,0,2,193990
9,2,1,0,1,85990
9,10,1,0,2,149990
