0,1,2,3,4,5,brand_name,processor_brand
acer Aspire Vero (Green PC) Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) AV15-51 Notebook,Intel Core i5 Processor (11th Gen),16,Windows 11,512 gb ssd,54990.0,acer,intel i5 11th
acer Aspire 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) A315-58 Notebook,Intel Core i3 Processor (11th Gen),8 ,Windows 11,512 gb ssd,39800.0,acer,intel i3 11th
ASUS EeeBook 14 with NumberPad Pentium Silver - (8 GB/256 GB SSD/Windows 11 Home) E410KA-BV103WS Thin ...,Intel Pentium Silver Processor,8 ,Windows 11,256 gb ssd,26990.0,asus,intel pentium
ASUS ZenBook Duo 14 (2021) Touch Panel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graph...,Intel Core i5 Processor (11th Gen),16,Windows 11,512 gb ssd,74990.0,asus,intel i5 11th
HP 14s Intel Pentium Quad Core - (8 GB/256 GB SSD/Windows 11 Home) 14s-dq3033tu Thin and Light Laptop,Intel Pentium Quad Core Processor,8 ,Windows 11,256 gb ssd,30300.0,hp,intel pentium
acer Aspire 3 Ryzen 3 Dual Core R33250U - (4 GB/512 GB SSD/Windows 11 Home) A315-23 Notebook,AMD Ryzen 3 Dual Core Processor,4 ,Windows 11,512 gb ssd,27990.0,acer,amd ryzen  3  dual
Lenovo Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Laptop,Intel Core i5 Processor (11th Gen),8 ,Windows 11,512 gb ssd,61990.0,lenovo,intel i5 11th
Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 81X800J3IN | 81X800LG...,Intel Core i3 Processor (11th Gen),8 ,Windows 11,512 gb ssd,36158.0,lenovo,intel i3 11th
acer Aspire 3 Dual Core 3020e - (4 GB/256 GB SSD/Windows 11 Home) A314-22 Laptop,AMD Dual Core Processor,4 ,Windows 11,256 gb ssd,22900.0,acer,amd dual core processor
DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/Windows 10 Home) Inspiron 3515 Thin and Light L...,AMD Ryzen 3 Dual Core Processor,8 ,Windows 10,1 tb hdd,39800.0,dell,amd ryzen  3  dual
DELL Vostro Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) Vostro 3400 Thin and Light Laptop,Intel Core i3 Processor (11th Gen),8 ,Windows 10,256 gb ssd,42907.0,dell,intel i3 11th
HP Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2144au Thin and Light Laptop,AMD Ryzen 5 Hexa Core Processor,8 ,Windows 11,512 gb ssd,45490.0,hp,amd ryzen  5  hexa
HP 15s Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15s-fq2626TU Thin and Light Laptop,Intel Core i3 Processor (11th Gen),8 ,Windows 11,256 gb ssd,38890.0,hp,intel i3 11th
DELL Ryzen 7 Octa Core AMD R7-5800H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce R...,AMD Ryzen 7 Octa Core Processor,16,Windows 11,512 gb ssd,109100.0,dell,amd ryzen  7  octa
ASUS Zenbook Flip 13 OLED Touch Panel Intel EVO Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) ...,Intel Core i5 Processor (11th Gen),16,Windows 11,512 gb ssd,84990.0,asus,intel i5 11th
ASUS ROG Strix G15 (2022) Ryzen 7 Octa Core AMD R7-6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Grap...,AMD Ryzen 7 Octa Core Processor,16,Windows 11,512 gb ssd,104090.0,asus,amd ryzen  7  octa
ASUS ROG Strix G15 (2022) Ryzen 7 Octa Core AMD R7-6800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphi...,AMD Ryzen 7 Octa Core Processor,16,Windows 11,1 tb ssd,107990.0,asus,amd ryzen  7  octa
DELL Inspiron Pentium Quad Core - (4 GB/256 GB SSD/Windows 11 Home) Inspiron 3000 Thin and Light Lapto...,Intel Pentium Quad Core Processor,4 ,Windows 11,256 gb ssd,31000.0,dell,intel pentium
APPLE MacBook Air M1 - (16 GB/512 GB SSD/Mac OS Big Sur) Z124J006KD,Apple M1 Processor,16,macos,512 gb ssd,132900.0,apple,apple m1
ASUS VivoBook K15 OLED Ryzen 5 Hexa Core AMD R5-5500U - (16 GB/512 GB SSD/Windows 11 Home) KM513UA-L51...,AMD Ryzen 5 Hexa Core Processor,16,Windows 11,512 gb ssd,55990.0,asus,amd ryzen  5  hexa
ASUS EeeBook 12 Celeron Dual Core - (4 GB/64 GB EMMC Storage/Windows 11 Home) E210MA-GJ012W Thin and L...,Intel Celeron Dual Core Processor,4 ,Windows 11,nan,18990.0,asus,intel celeron
DELL Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050...,AMD Ryzen 7 Octa Core Processor,16,Windows 11,512 gb ssd,99900.0,dell,amd ryzen  7  octa
DELL Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti/120...,Intel Core i5 Processor (11th Gen),16,Windows 11,512 gb ssd,85000.0,dell,intel i5 11th
MSI Modern 15 Ryzen 7 Octa Core Ryzen 7 5700U 5th Gen - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 A5...,AMD Ryzen 7 Octa Core Processor (5th Gen),8 ,Windows 10,512 gb ssd,64990.0,msi,amd ryzen  7  octa
ASUS ROG Strix SCAR 15 (2022) Core i9 12th Gen - (32 GB/1 TB SSD/Windows 11 Home/16 GB Graphics/NVIDIA...,Intel Core i9 Processor (12th Gen),32,Windows 11,1 tb ssd,281990.0,asus,intel i9 12th
acer Predator Helios 300 Core i9 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,Intel Core i9 Processor (11th Gen),16,Windows 11,1 tb ssd,143990.0,acer,intel i9 11th
ASUS Zenbook 13 Intel EVO Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) UX325EA-KG502WS Thin an...,Intel Core i5 Processor (11th Gen),8 ,Windows 11,512 gb ssd,65900.0,asus,intel i5 11th
DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5518 Thin and Light Lapto...,Intel Core i5 Processor (11th Gen),16,Windows 11,512 gb ssd,49890.0,dell,intel i5 11th
DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 3511 Thin a...,Intel Core i5 Processor (11th Gen),16,Windows 11,512 gb ssd,72490.0,dell,intel i5 11th
HP victus Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFor...,AMD Ryzen 5 Hexa Core Processor,8 ,Windows 10,512 gb ssd,58900.0,hp,amd ryzen  5  hexa
DELL Inspiron Ryzen 5 Quad Core 3450U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3515 Thin and Light...,AMD Ryzen 5 Quad Core Processor,8 ,Windows 11,512 gb ssd,49290.0,dell,amd ryzen  5  quad
DELL Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050Ti) G15...,Intel Core i7 Processor (11th Gen),16,Windows 11,512 gb ssd,103490.0,dell,intel i7 11th
ASUS Vivobook Pro 14X OLED with ASUS DialPad Ryzen 9 Octa Core 5900HX - (8 GB/1 TB SSD/Windows 10 Home...,AMD Ryzen 9 Octa Core Processor,8 ,Windows 10,1 tb ssd,101990.0,asus,amd ryzen  9  octa
ASUS Vivobook Pro 14X OLED with ASUS DialPad Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows...,AMD Ryzen 9 Octa Core Processor,16,Windows 11,1 tb ssd,104990.0,asus,amd ryzen  9  octa
ASUS ROG Strix G15 (2022) Ryzen 7 Octa Core AMD R7-6800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphi...,AMD Ryzen 7 Octa Core Processor,16,Windows 11,1 tb ssd,99990.0,asus,amd ryzen  7  octa
ASUS ROG Strix G15 Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/N...,AMD Ryzen 9 Octa Core Processor,16,Windows 10,512 gb ssd,104990.0,asus,amd ryzen  9  octa
acer Aspire 3 Core i3 11th Gen - (4 GB/256 GB SSD/Windows 11 Home) A315-58 Thin and Light Laptop,Intel Core i3 Processor (11th Gen),4 ,Windows 11,256 gb ssd,36800.0,acer,intel i3 11th
acer Aspire 3 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) A315-23 Laptop,AMD Ryzen 5 Quad Core Processor,8 ,Windows 11,512 gb ssd,42100.0,acer,amd ryzen  5  quad
HP Envy x360 Ryzen 5 Hexa Core 5600U - (16 GB/512 GB SSD/Windows 11 Home) 13 x360-ay1035au 2 in 1 Lapt...,AMD Ryzen 5 Hexa Core Processor,16,Windows 11,512 gb ssd,77500.0,hp,amd ryzen  5  hexa
DELL Inspiron Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,Intel Core i3 Processor (10th Gen),8 ,Windows 11,512 gb ssd,44490.0,dell,intel i3 10th
DELL Inspiron Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,Intel Core i3 Processor (10th Gen),8 ,Windows 11,256 gb ssd,44190.0,dell,intel i3 10th
DELL Vostro Ryzen 3 Dual Core R3-3250U - (8 GB/1 TB HDD/Windows 11 Home) Vostro 3405 Thin and Light La...,AMD Ryzen 3 Dual Core Processor,8 ,Windows 11,1 tb hdd,35000.0,dell,amd ryzen  3  dual
DELL Vostro Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) Vostro 3400 Thin and Light Laptop,Intel Core i3 Processor (11th Gen),8 ,Windows 11,256 gb ssd,42690.0,dell,intel i3 11th
Lenovo IdeaPad 3 Intel Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15IML05 Thin and Light Lap...,Intel Core i3 Processor (10th Gen),8 ,Windows 11,512 gb ssd,38000.0,lenovo,intel i3 10th
MSI Delta 15 AMD Advantage Edition Ryzen 9 Octa Core 5900HX 5th Gen - (16 GB/1 TB SSD/Windows 11 Home/...,AMD Ryzen 9 Octa Core Processor (5th Gen),16,Windows 11,1 tb ssd,129990.0,msi,amd ryzen  9  octa
HP Pavilion Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14-dy0190TU 2 in 1 Laptop,Intel Core i3 Processor (11th Gen),8 ,Windows 11,256 gb ssd,56000.0,hp,intel i3 11th
DELL Inspiron Core i3 11th Gen - (8 GB/1 TB HDD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,Intel Core i3 Processor (11th Gen),8 ,Windows 11,1 tb hdd,44500.0,dell,intel i3 11th
HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Pro) 250 G8 Laptop,Intel Core i3 Processor (11th Gen),8 ,Windows 11,512 gb ssd,39890.0,hp,intel i3 11th
"DELL Inspiron Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3511,Inspiron 300...",Intel Core i3 Processor (11th Gen),8 ,Windows 11,1 tb hdd,45999.0,dell,intel i3 11th
ASUS Vivobook 14 Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) X415FA-BV311T Laptop,Intel Core i3 Processor (10th Gen),8 ,Windows 10,1 tb hdd,31990.0,asus,intel i3 10th
ASUS VivoBook Flip 14 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) TP470EA-EC311WS 2 in 1 Lapt...,Intel Core i3 Processor (11th Gen),8 ,Windows 11,512 gb ssd,49990.0,asus,intel i3 11th
HP 14s Intel Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 14s- dq3032tu Thin and Light Laptop,Intel Celeron Dual Core Processor,8 ,Windows 11,256 gb ssd,25990.0,hp,intel celeron
HP Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 14s-fq1092au Thin and Light Laptop,AMD Ryzen 5 Hexa Core Processor,8 ,Windows 11,512 gb ssd,46490.0,hp,amd ryzen  5  hexa
ASUS Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) X515EA-BQ312WS Laptop,Intel Core i3 Processor (11th Gen),8 ,Windows 11,256 gb ssd,34490.0,asus,intel i3 11th
acer Aspire Vero(Green PC ) Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) AV15-51 Thin and Ligh...,Intel Core i5 Processor (11th Gen),8 ,Windows 11,512 gb ssd,64200.0,acer,intel i5 11th
DELL Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Inspiron 3511 Thin and Light Laptop,Intel Core i5 Processor (11th Gen),8 ,Windows 10,512 gb ssd,57990.0,dell,intel i5 11th
DELL Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 5410 2 in 1 Laptop,Intel Core i3 Processor (11th Gen),8 ,Windows 11,512 gb ssd,56990.0,dell,intel i3 11th
DELL Inspiron Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 351...,Intel Core i5 Processor (11th Gen),8 ,Windows 11,1 tb hdd,62500.0,dell,intel i5 11th
DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light...,AMD Ryzen 3 Dual Core Processor,8 ,Windows 11,256 gb ssd,38690.0,dell,amd ryzen  3  dual
DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light...,AMD Ryzen 3 Dual Core Processor,8 ,Windows 11,256 gb ssd,35990.0,dell,amd ryzen  3  dual
HP Pavilion Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1010TU Thin and Light Lap...,Intel Core i5 Processor (11th Gen),16,Windows 11,512 gb ssd,79000.0,hp,intel i5 11th
HP Pavilion x360 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-dy1009TU Thin and Light Lapto...,Intel Core i5 Processor (11th Gen),8 ,Windows 11,512 gb ssd,75900.0,hp,intel i5 11th
HP Pavilion Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-dy0186TU 2 in 1 Laptop,Intel Core i3 Processor (11th Gen),8 ,Windows 11,512 gb ssd,59300.0,hp,intel i3 11th
HP 15s Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-du3517TU Thin and Light Laptop,Intel Core i5 Processor (11th Gen),8 ,Windows 11,512 gb ssd,53690.0,hp,intel i5 11th
DELL 3511 Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/2 GB Graphics) 3511 Laptop,Intel Core i5 Processor (11th Gen),8 ,Windows 11,1 tb hdd,69899.0,dell,intel i5 11th
DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 5410 2 in 1 Laptop,Intel Core i5 Processor (11th Gen),8 ,Windows 11,512 gb ssd,78500.0,dell,intel i5 11th
DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) INSPIRON 5518 Thin a...,Intel Core i5 Processor (11th Gen),16,Windows 11,512 gb ssd,73850.0,dell,intel i5 11th
Lenovo IdeaPad Slim 5i Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 15 ITL 05 Thin and ...,Intel Core i5 Processor (11th Gen),16,Windows 11,512 gb ssd,63500.0,lenovo,intel i5 11th
DELL Vostro Core i3 10th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 3401 Thin and Light Laptop,Intel Core i3 Processor (10th Gen),4 ,Windows 10,1 tb hdd,43500.0,dell,intel i3 10th
Lenovo IdeaPad 3 Intel Core i3 10th Gen - (4 GB/256 GB SSD/Windows 11 Home) IdeaPad 3 14IIL05 Thin and...,Intel Core i3 Processor (10th Gen),4 ,Windows 11,256 gb ssd,35990.0,lenovo,intel i3 10th
ASUS VivoBook Flip 14 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) TP470EA-EC301WS 2 in 1 Lapt...,Intel Core i3 Processor (11th Gen),8 ,Windows 11,256 gb ssd,42990.0,asus,intel i3 11th
HP Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 14s-fq1089au Thin and Light Laptop,AMD Ryzen 3 Quad Core Processor,8 ,Windows 11,512 gb ssd,39790.0,hp,amd ryzen  3  quad
HP Omen Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX RTX 3060) ...,Intel Core i7 Processor (11th Gen),16,Windows 11,1 tb ssd,124999.0,hp,intel i7 11th
DELL Core i3 11th Gen - (8 GB/1 TB HDD/Windows 11 Home) 3511 Laptop,Intel Core i3 Processor (11th Gen),8 ,Windows 11,1 tb hdd,42500.0,dell,intel i3 11th
DELL Vostro Core i3 11th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Vostro 3400 Thin and Light L...,Intel Core i3 Processor (11th Gen),4 ,Windows 11,1 tb hdd,43090.0,dell,intel i3 11th
DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 3511 Thin an...,Intel Core i5 Processor (11th Gen),8 ,Windows 11,512 gb ssd,62490.0,dell,intel i5 11th
DELL Inspiron Ryzen 5 Hexa Core R5-5500U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 7415 2 in 1 Lapt...,AMD Ryzen 5 Hexa Core Processor,8 ,Windows 11,512 gb ssd,79990.0,dell,amd ryzen  5  hexa
DELL Vostro Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3401 Thin and Light Laptop,Intel Core i3 Processor (10th Gen),8 ,Windows 11,512 gb ssd,42199.0,dell,intel i3 10th
Lenovo IdeaPad 3 Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | ...,Intel Core i3 Processor (11th Gen),8 ,Windows 11,512 gb ssd,40400.0,lenovo,intel i3 11th
MSI Stealth GS66 Core i7 12th Gen - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3...,Intel Core i7 Processor (12th Gen),32,Windows 11,1 tb ssd,275990.0,msi,intel i7 12th
Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15ITL6 Laptop,Intel Core i3 Processor (11th Gen),8 ,Windows 11,256 gb ssd,62190.0,lenovo,intel i3 11th
Lenovo Core i3 10th Gen - (8 GB/1 TB HDD/Windows 11 Home) 81WB018UIN | 81WB01E7IN Thin and Light Lapto...,Intel Core i3 Processor (10th Gen),8 ,Windows 11,1 tb hdd,36990.0,lenovo,intel i3 10th
Lenovo IdeaPad 3 Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14ITL05 Thin and Light Lap...,Intel Core i3 Processor (11th Gen),8 ,Windows 11,256 gb ssd,33990.0,lenovo,intel i3 11th
HP 15s Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-dy3501TU Thin and Light Laptop,Intel Core i3 Processor (11th Gen),8 ,Windows 11,512 gb ssd,45900.0,hp,intel i3 11th
DELL Inspiron Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10) 3511 Laptop,Intel Core i5 Processor (11th Gen),8 ,Windows 10,1 tb hdd,57990.0,dell,intel i5 11th
DELL Inspiron Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Lig...,Intel Core i3 Processor (11th Gen),8 ,Windows 11,1 tb hdd,46890.0,dell,intel i3 11th
Lenovo Ideapad AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Laptop,AMD Ryzen 5 Hexa Core Processor,8 ,Windows 11,512 gb ssd,46990.0,lenovo,amd ryzen  5  hexa
MSI Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 Hz) P...,Intel Core i7 Processor (12th Gen),16,Windows 11,1 tb ssd,129490.0,msi,intel i7 12th
Lenovo Legion 5 Intel Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) Legion 5 15I...,Intel Core i7 Processor (11th Gen),16,Windows 11,512 gb ssd,105990.0,lenovo,intel i7 11th
ASUS Vivobook 14 Pentium Quad Core - (8 GB/256 GB SSD/Windows 11 Home) E410KA-EK103WS Thin and Light L...,Intel Pentium Quad Core Processor,8 ,Windows 11,256 gb ssd,33500.0,asus,intel pentium
MSI Core i7 13th Gen - (16 GB/1 TB SSD/Windows 11 Home) Summit E14FlipEvo A13MT-278IN Thin and Light L...,Intel Core i7 Processor (13th Gen),16,Windows 11,1 tb ssd,144990.0,msi,intel i7 13th
DELL Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Pro) 5420 Business Laptop,Intel Core i5 Processor (11th Gen),8 ,Windows 10,512 gb ssd,80990.0,dell,intel i5 11th
MSI Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-436IN Thin and Light Laptop,Intel Core i5 Processor (13th Gen),16,Windows 11,512 gb ssd,65990.0,msi,intel i5 13th
ASUS Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050 4G...,Intel Core i7 Processor (12th Gen),16,Windows 11,512 gb ssd,91400.0,asus,intel i7 12th
ASUS Ryzen 9 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX RTX 3070TI) ...,AMD Ryzen 9 Octa Core Processor,16,Windows 11,1 tb ssd,184990.0,asus,amd ryzen  9  octa
Lenovo Thinkbook Gen 2 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Pro) TB14G2ITL Business Laptop,Intel Core i7 Processor (11th Gen),16,Windows 10,512 gb ssd,138000.0,lenovo,intel i7 11th
Lenovo Ryzen 3 Hexa Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) TB15 G3 ACL Thin and Light Laptop,AMD Ryzen 3 Hexa Core Processor,8 ,Windows 11,512 gb ssd,32990.0,lenovo,amd ryzen  3  hexa
ASUS Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) S3402ZA-LY522WS Thin and Light Laptop,Intel Core i5 Processor (12th Gen),8 ,Windows 11,512 gb ssd,66990.0,asus,intel i5 12th
ASUS Ryzen 5 Octa Core - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK522WS Laptop,AMD Ryzen 5 Octa Core Processor,8 ,Windows 11,512 gb ssd,52990.0,asus,amd ryzen  5  octa
ASUS Ryzen 5 Quad Core - (16 GB/512 GB SSD/Windows 11 Home) M1405YAKM541WS Laptop,AMD Ryzen 5 Quad Core Processor,16,Windows 11,512 gb ssd,68999.0,asus,amd ryzen  5  quad
HP Athlon Dual Core - (4 GB/256 GB HDD/256 GB SSD/DOS) 255 G8 Notebook Business Laptop,AMD Athlon Dual Core Processor,4 ,dos,256 gb hdd,29000.0,hp,amd athlon dual core processor
HP Celeron Dual Core - (4 GB/128 GB EMMC Storage/Chrome OS) 15a- na0008TU Thin and Light Laptop,Intel Celeron Dual Core Processor,4 ,chrome,nan,30016.0,hp,intel celeron
Avita PURA E 14 Ryzen 5 Quad Core 3rd Gen - (8 GB/512 GB SSD/Windows 10) NS14A6INV561-SGC Thin and Lig...,AMD Ryzen 5 Quad Core Processor (3rd Gen),8 ,Windows 10,512 gb ssd,32500.0,avita,amd ryzen  5  quad
ASUS Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) S3402ZA-LY542WS Thin and Light Laptop,Intel Core i5 Processor (12th Gen),16,Windows 11,512 gb ssd,62990.0,asus,intel i5 12th
HP Ryzen 3 Dual Core - (4 GB/1 TB HDD/Windows 11 Home) 245 G8 Notebook,AMD Ryzen 3 Dual Core Processor,4 ,Windows 11,1 tb hdd,26989.0,hp,amd ryzen  3  dual
Lenovo Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and Light Laptop,AMD Ryzen 3 Quad Core Processor,8 ,Windows 11,512 gb ssd,59390.0,lenovo,amd ryzen  3  quad
HP Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0025AU Thin and Light Laptop,AMD Ryzen 3 Quad Core Processor,8 ,Windows 11,512 gb ssd,41999.0,hp,amd ryzen  3  quad
ASUS Ryzen 7 Quad Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX3050Ti- 4...,AMD Ryzen 7 Quad Core Processor,16,Windows 11,1 tb ssd,94500.0,asus,amd ryzen  7  quad
ASUS Ryzen 5 Quad Core - (16 GB/512 GB SSD/Windows 11 Home) E1404FA-NK542WS Laptop,AMD Ryzen 5 Quad Core Processor,16,Windows 11,512 gb ssd,61500.0,asus,amd ryzen  5  quad
Lenovo IdeaPad Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Lapt...,AMD Ryzen 5 Hexa Core Processor,16,Windows 11,512 gb ssd,86290.0,lenovo,amd ryzen  5  hexa
ASUS Ryzen 5 Octa Core - (16 GB/512 GB SSD/Windows 11 Home/AMD Radeon) M3500QC-L1501WS Gaming Laptop,AMD Ryzen 5 Octa Core Processor,16,Windows 11,512 gb ssd,76900.0,asus,amd ryzen  5  octa
Lenovo Ryzen 3 Quad Core - (8 GB/512 GB SSD/DOS) 21A4A08XIH Laptop,AMD Ryzen 3 Quad Core Processor,8 ,dos,512 gb ssd,36500.0,lenovo,amd ryzen  3  quad
ASUS Vivobook GO 14 (2023) Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK323WS...,AMD Ryzen 3 Quad Core Processor,8 ,Windows 11,512 gb ssd,40390.0,asus,amd ryzen  3  quad
acer Extensa Core i3 - (8 GB/512 GB SSD/Windows 11 Home) EX215-33 Notebook,Intel Core i3 Processor,8 ,Windows 11,512 gb ssd,36990.0,acer,intel i3
HP Core i3 10th Gen - (8 GB/512 GB HDD/512 GB SSD/Windows 10) 250 G8 Notebook Business Laptop,Intel Core i3 Processor (10th Gen),8 ,Windows 10,512 gb hdd,58020.0,hp,intel i3 10th
acer Extensa Core i3 - (8 GB/256 GB SSD/Windows 11 Home) EX215-33 Notebook,Intel Core i3 Processor,8 ,Windows 11,256 gb ssd,34990.0,acer,intel i3
ASUS ROG Zephyrus Duo 16 Ryzen 9 16 Core 7945HX - (32 GB/2 TB SSD/Windows 11 Home/16 GB Graphics/NVIDI...,AMD Ryzen 9 16 Core Processor,32,Windows 11,2 tb ssd,429990.0,asus,amd ryzen  9 
ASUS Ryzen 7 Quad Core - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX3050Ti- 4...,AMD Ryzen 7 Quad Core Processor,16,Windows 11,1 tb ssd,94220.0,asus,amd ryzen  7  quad
